AllocationUUID,SourceNum,WebLink,AllocationOwner,OwnerClassificationCV,State,ContractorName,success
NEwr_WRA008019C,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),NE,Bureau of Reclamation,1
NEwr_WRA008023,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),NE,Bureau of Reclamation,1
NEwr_WRA008028,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),NE,Bureau of Reclamation,1
NEwr_WRA008074,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),NE,Bureau of Reclamation,1
NEwr_WRA008075,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),NE,Bureau of Reclamation,1
NEwr_WRA010411L,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),NE,Bureau of Reclamation,1
NEwr_WRA010411N,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),NE,Bureau of Reclamation,1
NEwr_WRA010411S,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),NE,Bureau of Reclamation,1
NEwr_WRA010555B,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),NE,Bureau of Reclamation,1
NEwr_WRA010555E,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),NE,Bureau of Reclamation,1
NEwr_WRG000018,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),NE,Bureau of Reclamation,1
NEwr_WRG000222,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),NE,Bureau of Reclamation,1
NEwr_WRG000515,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),NE,Bureau of Reclamation,1
NEwr_WRG000525,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),NE,Bureau of Reclamation,1
NEwr_WRG000993,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),NE,Bureau of Reclamation,1
NEwr_WRG001005,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),NE,Bureau of Reclamation,1
NEwr_WRG017906,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),NE,Bureau of Reclamation,1
NEwr_WRG017908,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),NE,Bureau of Reclamation,1
NEwr_WRG017984,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),NE,Bureau of Reclamation,1
NEwr_WRG018337,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),NE,Bureau of Reclamation,1
NEwr_WRG018340,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),NE,Bureau of Reclamation,1
NEwr_WRG018351,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),NE,Bureau of Reclamation,1
NEwr_WRG026388,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),NE,Bureau of Reclamation,1
NEwr_WRG026393,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),NE,Bureau of Reclamation,1
NMwr_WRC02067,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),NM,Bureau of Reclamation,1
NMwr_WRC02112,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),NM,Bureau of Reclamation,1
NMwr_WRRA00287A,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),NM,Bureau of Reclamation,1
NMwr_WRRA01078,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),NM,Bureau of Reclamation,1
NMwr_WRRA01425,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),NM,Bureau of Reclamation,1
NMwr_WRRA01610,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),NM,Bureau of Reclamation,1
NMwr_WRRA08962,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),NM,Bureau of Reclamation,1
NMwr_WRRA09699,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),NM,Bureau of Reclamation,1
NMwr_WRRG00971,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),NM,Bureau of Reclamation,1
NMwr_WRRG09179,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),NM,Bureau of Reclamation,1
NMwr_WRRG27206,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),NM,Bureau of Reclamation,1
NMwr_WRRG29087,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),NM,Bureau of Reclamation,1
NMwr_WRRG43314,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),NM,Bureau of Reclamation,1
NMwr_WRRG55990,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),NM,Bureau of Reclamation,1
NMwr_WRRG93639,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),NM,Bureau of Reclamation,1
NMwr_WRSP02305,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),NM,Bureau of Reclamation,1
NMwr_WRSP03905,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),NM,Bureau of Reclamation,1
NMwr_WRSP04916,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),NM,Bureau of Reclamation,1
NMwr_WRSP04955,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),NM,Bureau of Reclamation,1
NMwr_WRSP05121,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),NM,Bureau of Reclamation,1
ORwr_WR148861,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Pacificorp,WaDE Blank,OR,PacifiCorp,1
ORwr_WR148863,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Pacificorp,WaDE Blank,OR,PacifiCorp,1
ORwr_WR60276,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Pacificorp,WaDE Blank,OR,PacifiCorp,1
TXwr_WRC5446,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Reeves County Water Improvement District 1,Private,TX,Reeves County Water Improvement District 1,1
UTwr_WR411731,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,BRIDGER VALLEY WATER CONSERVANCY DISTRICT,WaDE Blank,UT,Bridger Valley Water Conservancy District,1
UTwr_WR412967,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,BRIDGER VALLEY WATER CONSERVANCY DISTRICT,WaDE Blank,UT,Bridger Valley Water Conservancy District,1
UTwr_WR412998,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,BRIDGER VALLEY WATER CONSERVANCY DISTRICT,WaDE Blank,UT,Bridger Valley Water Conservancy District,1
UTwr_WR413043,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,BRIDGER VALLEY WATER CONSERVANCY DISTRICT,WaDE Blank,UT,Bridger Valley Water Conservancy District,1
UTwr_WR413290,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,BRIDGER VALLEY WATER CONSERVANCY DISTRICT,WaDE Blank,UT,Bridger Valley Water Conservancy District,1
WAwr_WR2077383,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Whitestone Reclamation District,WaDE Blank,WA,Whitestone Reclamation District,1
WAwr_WR2077554,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Whitestone Reclamation District,WaDE Blank,WA,Whitestone Reclamation District,1
WAwr_WR2077566,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Whitestone Reclamation District,WaDE Blank,WA,Whitestone Reclamation District,1
WAwr_WR2077568,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Whitestone Reclamation District,WaDE Blank,WA,Whitestone Reclamation District,1
WAwr_WR2077571,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Whitestone Reclamation District,WaDE Blank,WA,Whitestone Reclamation District,1
WAwr_WR2080092,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Whitestone Reclamation District,WaDE Blank,WA,Whitestone Reclamation District,1
WAwr_WR2080236,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Whitestone Reclamation District,WaDE Blank,WA,Whitestone Reclamation District,1
WAwr_WR2084697,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Whitestone Reclamation District,WaDE Blank,WA,Whitestone Reclamation District,1
WAwr_WR2142139,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,South Columbia Basin Irrigation District,WaDE Blank,WA,South Columbia Basin Irrigation District,1
WAwr_WR2283149,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Whitestone Reclamation District,WaDE Blank,WA,Whitestone Reclamation District,1
WAwr_WR2283926,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Whitestone Reclamation District,WaDE Blank,WA,Whitestone Reclamation District,1
WAwr_WR2284028,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Whitestone Reclamation District,WaDE Blank,WA,Whitestone Reclamation District,1
WAwr_WR4225823,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),WA,Bureau of Reclamation,1
WYwr_WRCRCC60348,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555, Bureau Of Reclamation,Bureau Reclamation (USBR),WY,Bureau of Reclamation,1
WYwr_WRCRCC79237,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555, Bureau Of Reclamation,Bureau Reclamation (USBR),WY,Bureau of Reclamation,1
WYwr_WRCRCC80299,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555, Bureau Of Reclamation,Bureau Reclamation (USBR),WY,Bureau of Reclamation,1
WYwr_WRCRCR09072,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),WY,Bureau of Reclamation,1
WYwr_WRCRCR13133,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555, Bureau Of Reclamation,Bureau Reclamation (USBR),WY,Bureau of Reclamation,1
WYwr_WRCRCR13134,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555, Bureau Of Reclamation,Bureau Reclamation (USBR),WY,Bureau of Reclamation,1
WYwr_WRCRCR15349,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555, Bureau Of Reclamation,Bureau Reclamation (USBR),WY,Bureau of Reclamation,1
WYwr_WRCRUW02541,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555, Bureau Of Reclamation,Bureau Reclamation (USBR),WY,Bureau of Reclamation,1
WYwr_WRCRUW03365,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555, Bureau Of Reclamation,Bureau Reclamation (USBR),WY,Bureau of Reclamation,1
WYwr_WRCRUW10462,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555, Bureau Of Reclamation,Bureau Reclamation (USBR),WY,Bureau of Reclamation,1
WYwr_WRCRUW10500,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555, Bureau Of Reclamation,Bureau Reclamation (USBR),WY,Bureau of Reclamation,1
WYwr_WRCRUW10501,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555, Bureau Of Reclamation,Bureau Reclamation (USBR),WY,Bureau of Reclamation,1
WYwr_WRP17000W,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555, Bureau Of Reclamation,Bureau Reclamation (USBR),WY,Bureau of Reclamation,1
WYwr_WRP735710W,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555, Bureau Of Reclamation,Bureau Reclamation (USBR),WY,Bureau of Reclamation,1
WYwr_WRP8050W,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),WY,Bureau of Reclamation,1
WYwr_WRP901670W,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555, Bureau Of Reclamation,Bureau Reclamation (USBR),WY,Bureau of Reclamation,1
WYwr_WRP97750R,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),WY,Bureau of Reclamation,1
CAwr_WRA002937,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",San Benito County Water District,WaDE Blank,CA,San Benito County Water District,1
CAwr_WRA005210,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",Solano County Water Agency,WaDE Blank,CA,Solano County Water Agency,1
CAwr_WRA007482,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",Imperial Irrigation District,WaDE Blank,CA,Imperial Irrigation District,1
CAwr_WRA007739,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",Imperial Irrigation District,WaDE Blank,CA,Imperial Irrigation District,1
CAwr_WRA007740,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",Imperial Irrigation District,WaDE Blank,CA,Imperial Irrigation District,1
CAwr_WRA007741,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",Imperial Irrigation District,WaDE Blank,CA,Imperial Irrigation District,1
CAwr_WRA007742,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",Imperial Irrigation District,WaDE Blank,CA,Imperial Irrigation District,1
CAwr_WRA007743,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",Imperial Irrigation District,WaDE Blank,CA,Imperial Irrigation District,1
CAwr_WRA008534,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",Imperial Irrigation District,WaDE Blank,CA,Imperial Irrigation District,1
CAwr_WRA008642,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",San Benito County Water District,WaDE Blank,CA,San Benito County Water District,1
CAwr_WRA011199,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",Solano County Water Agency,WaDE Blank,CA,Solano County Water Agency,1
CAwr_WRA011311,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",Casitas Municipal Water District,WaDE Blank,CA,Casitas Municipal Water District,1
CAwr_WRA012566,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",Solano County Water Agency,WaDE Blank,CA,Solano County Water Agency,1
CAwr_WRA012578,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",Solano County Water Agency,WaDE Blank,CA,Solano County Water Agency,1
CAwr_WRA015998,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",Casitas Municipal Water District,WaDE Blank,CA,Casitas Municipal Water District,1
CAwr_WRA017782,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",San Benito County Water District,WaDE Blank,CA,San Benito County Water District,1
CAwr_WRG560104L004,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",Casitas Municipal Water District,WaDE Blank,CA,Casitas Municipal Water District,1
CAwr_WRG560105L004,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",Casitas Municipal Water District,WaDE Blank,CA,Casitas Municipal Water District,1
CAwr_WRG560450L004,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",Casitas Municipal Water District,WaDE Blank,CA,Casitas Municipal Water District,1
CAwr_WRS020769,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",Solano County Water Agency,WaDE Blank,CA,Solano County Water Agency,1
CAwr_WRS020770,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",Solano County Water Agency,WaDE Blank,CA,Solano County Water Agency,1
CAwr_WRS020771,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",Solano County Water Agency,WaDE Blank,CA,Solano County Water Agency,1
CAwr_WRS020772,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",Solano County Water Agency,WaDE Blank,CA,Solano County Water Agency,1
CAwr_WRS024478,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",Solano County Water Agency,WaDE Blank,CA,Solano County Water Agency,1
CAwr_WRS024479,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",Solano County Water Agency,WaDE Blank,CA,Solano County Water Agency,1
IDwr_WR371132,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",Little Wood River Irrigation District,WaDE Blank,ID,Little Wood River Irrigation District,1
IDwr_WR372773,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",Little Wood River Irrigation District,WaDE Blank,ID,Little Wood River Irrigation District,1
IDwr_WR372774,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",Little Wood River Irrigation District,WaDE Blank,ID,Little Wood River Irrigation District,1
IDwr_WR372779,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",Little Wood River Irrigation District,WaDE Blank,ID,Little Wood River Irrigation District,1
IDwr_WR37421,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",Little Wood River Irrigation District,WaDE Blank,ID,Little Wood River Irrigation District,1
IDwr_WR37422,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",Little Wood River Irrigation District,WaDE Blank,ID,Little Wood River Irrigation District,1
IDwr_WR377880,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",Little Wood River Irrigation District,WaDE Blank,ID,Little Wood River Irrigation District,1
IDwr_WR6310240,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",Boise Project Board Of Control,WaDE Blank,ID,"Boise Project Board of Control,Boise Project Board Of Control",1
IDwr_WR6311069,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",Boise Project Board Of Control,WaDE Blank,ID,"Boise Project Board of Control,Boise Project Board Of Control",1
IDwr_WR6312585,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",Boise Project Board Of Control,WaDE Blank,ID,"Boise Project Board of Control,Boise Project Board Of Control",1
IDwr_WR63136,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",Boise Project Board Of Control,WaDE Blank,ID,"Boise Project Board of Control,Boise Project Board Of Control",1
IDwr_WR63137B,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",Boise Project Board Of Control,WaDE Blank,ID,"Boise Project Board of Control,Boise Project Board Of Control",1
