OID_,STATION_ID,SYSTEM,NAME,Latitude,Longitude,X_UTM,Y_UTM
870,8355.000000000000000,PROVO RIVER,WASATCH CANAL SPRING CREEK CO.,40.572107979000066,-111.428350410999940,463744.036000000021886,4491346.230000000447035
871,8351.000000000000000,PROVO RIVER,WASATCH CANAL TIMPANOGOS CO.,40.572107979000066,-111.428350410999940,463744.036000000021886,4491346.230000000447035
872,8361.000000000000000,PROVO RIVER,WASATCH CANAL TIMPANOGOS CO. CUP BU,40.572107979000066,-111.428350410999940,463744.036000000021886,4491346.230000000447035
873,8357.000000000000000,PROVO RIVER,WASATCH CANAL UPPER CHARLESTON CO.,40.572107979000066,-111.428350410999940,463744.036000000021886,4491346.230000000447035
874,8350.000000000000000,PROVO RIVER,WASATCH CANAL WASATCH CO.,40.572107979000066,-111.428350410999940,463744.036000000021886,4491346.230000000447035
875,8377.000000000000000,PROVO RIVER,WASATCH IRR. CO. CONSERVED NET,40.596625168000060,-111.424089026999980,464117.838999999978114,4494065.940000000409782
876,8414.000000000000000,PROVO RIVER,WASATCH IRR. CO. CONSERVED STORED GROSS,40.596625168000060,-111.424089026999980,464117.838999999978114,4494065.940000000409782
877,4319.000000000000000,PROVO RIVER,WASATCH IRRIGATION COMPANY (BU NET),40.572107979000066,-111.428350410999940,463744.036000000021886,4491346.230000000447035
878,4318.000000000000000,PROVO RIVER,WASATCH IRRIGATION COMPANY (HORS JL NET),40.596625168000060,-111.424089026999980,464117.838999999978114,4494065.940000000409782
879,5004.000000000000000,PROVO RIVER,WASHINGTON IR CO. (BU EXCH NF W/DCPRP),40.568956516000071,-111.201806539999950,482918.646999999997206,4490927.828999999910593
880,4468.000000000000000,PROVO RIVER,WASHINGTON IR CO. (BU EXCH W/RIVER NF),40.568956516000071,-111.201806539999950,482918.646999999997206,4490927.828999999910593
881,4308.000000000000000,PROVO RIVER,WASHINGTON IR CO. (LAKES BU BIG ELK),40.674952537000024,-110.942404628999952,504868.552000000025146,4502675.648000000044703
882,4309.000000000000000,PROVO RIVER,WASHINGTON IR CO. (LAKES BU EX W/DCPRP),40.568956516000071,-111.201806539999950,482918.646999999997206,4490927.828999999910593
883,4462.000000000000000,PROVO RIVER,WASHINGTON IR CO. (TOTAL),40.568956516000071,-111.201806539999950,482918.646999999997206,4490927.828999999910593
884,103.000000000000000,PROVO RIVER,WASHINGTON/SOUTH KAMAS CANAL (TOTAL),40.568956516000071,-111.201806539999950,482918.646999999997206,4490927.828999999910593
885,8427.000000000000000,PROVO RIVER,WCWEP CONSERVED STORED GROSS,40.596625168000060,-111.424089026999980,464117.838999999978114,4494065.940000000409782
886,120.000000000000000,PROVO RIVER,WEBER-PROVO CANAL (TOTAL DELIVERY),40.610018693000029,-111.305533570999955,474154.262999999977183,4495511.086000000126660
887,4195.000000000000000,PROVO RIVER,WEBER-PROVO CANAL - APP# 9580,40.716014826000048,-111.278410287999975,476486.022999999986496,4507269.382000000216067
888,4196.000000000000000,PROVO RIVER,WEBER-PROVO CANAL - ECHO STORAGE,40.716014826000048,-111.278410287999975,476486.022999999986496,4507269.382000000216067
889,2523.000000000000000,PROVO RIVER,WEBER-PROVO CANAL TO UTAH LAKE (A12141),40.716014826000048,-111.278410287999975,476486.022999999986496,4507269.382000000216067
890,90.000000000000000,PROVO RIVER,WEST UNION CANAL,40.309381112000040,-111.657331493999948,444145.207999999984168,4462303.021999999880791
891,9067.000000000000000,SAN PITCH RIVER,DEVILS PASS (SHEEP DITCH),39.690967625000042,-111.425558067999987,463512.189000000013039,4393544.441999999806285
892,3198.000000000000000,SAN PITCH RIVER,MOWER DITCH,39.679929705000063,-111.434593278999955,462731.543000000005122,4392323.115000000223517
893,3754.000000000000000,SANTA CLARA RIVER,BAKER OUTLET FROM DAM,37.376477563000037,-113.641717349999965,266093.331999999994878,4139911.686999999918044
894,9498.000000000000000,SANTA CLARA RIVER,MP1 BAKER CAMPGROUND FLUME PWR CO,37.391569832000073,-113.632025894999970,266998.356000000028871,4141562.503000000026077
895,9499.000000000000000,SANTA CLARA RIVER,MP2 RIVER DIVERSION ABOVE VEYO POWER PLANT TO CANAL,37.352937811000061,-113.666279226999961,263844.288000000000466,4137360.643000000156462
896,9500.000000000000000,SANTA CLARA RIVER,MP3 COMBINED FLUME BELOW VEYO PP,37.352023581000026,-113.667657902999963,263719.284999999974389,4137262.640999999828637
897,9501.000000000000000,SANTA CLARA RIVER,MP4 HIGHWAY FLUME,37.323109960000068,-113.692519943999969,261425.238000000012107,4134116.584999999962747
898,9502.000000000000000,SANTA CLARA RIVER,MP5 VOLCANO FLUME INLET TO UPPER SAND COVE RESVR,37.306696903000045,-113.700169573999972,260695.222000000008848,4132314.552000000141561
899,9503.000000000000000,SANTA CLARA RIVER,MP6 GUNLOCK POWER PLANT TAILRACE,37.285597430000053,-113.758895686999949,255421.114999999990687,4130123.495999999810010
900,3745.000000000000000,SANTA CLARA RIVER,PINE VALLEY (USGS),37.381373478000057,-113.482179590999976,280236.125999999989290,4140071.217000000178814
901,751.000000000000000,SEVIER RIVER,ABRAHAM IRRIGATION COMPANY CANAL,39.351387846000080,-112.631582538999965,359417.103999999992084,4357040.381000000052154
902,2727.000000000000000,SEVIER RIVER,ACTON DITCH (BULLION CREEK),38.432532289000051,-112.265142208999976,389578.397999999986496,4254564.359000000171363
903,740.000000000000000,SEVIER RIVER,ANNABELLA CANAL,38.674257677000071,-112.137250893999976,401073.074000000022352,4281242.527999999932945
904,2728.000000000000000,SEVIER RIVER,ANTIMONY BENCH DITCH,38.095732117000068,-111.921483595999973,419201.641999999992549,4216837.036000000312924
905,714.000000000000000,SEVIER RIVER,BEAR CREEK CANAL,37.961158466000029,-112.412235161999945,375942.070999999996275,4202445.423000000417233
906,2730.000000000000000,SEVIER RIVER,BOX CREEK RESERVOIR OUTLET,38.478698464000047,-111.982192702999953,414329.704000000027008,4259386.059000000357628
907,738.000000000000000,SEVIER RIVER,BROOKLYN CANAL,38.651691813000070,-112.177904307999938,397504.413999999989755,4278783.052000000141561
908,10536.000000000000000,SEVIER RIVER,BURRVILLE IRRIGATION CO,38.588434780000057,-111.873006629999963,423969.178000000014435,4271467.012000000104308
909,10506.000000000000000,SEVIER RIVER,CAMERON DITCHES,37.623007780000080,-112.598936875999982,358898.309999999997672,4165189.742999999783933
910,748.000000000000000,SEVIER RIVER,CANAL A,39.392951774000039,-112.488212931999954,371847.021999999997206,4361440.059999999590218
911,717.000000000000000,SEVIER RIVER,CANNON DOBSON DITCH,38.138595664000036,-112.312978416999954,384939.876999999978580,4222006.285000000149012
912,749.000000000000000,SEVIER RIVER,CENTRAL UTAH WATER COMPANY CANAL,39.574833905000048,-112.192980732999956,397538.354999999981374,4381248.649000000208616
913,10119.000000000000000,SEVIER RIVER,CLEAR CREEK ABOVE DIVERSIONS,38.579378238000061,-112.288553712999942,387763.146999999997206,4270887.876000000163913
914,730.000000000000000,SEVIER RIVER,CLEAR CREEK CANAL,38.585043025000061,-112.266720087999943,389673.675999999977648,4271490.042000000365078
915,4610.000000000000000,SEVIER RIVER,CLEAR LAKE SPRINGS,38.585043025000061,-112.266720087999943,389673.675999999977648,4271490.042000000365078
916,10064.000000000000000,SEVIER RIVER,CLOVER FLAT IRR CO - CLOVER FLAT DITCH,38.110379163000061,-112.004798059999985,411913.715000000025611,4218538.019999999552965
917,729.000000000000000,SEVIER RIVER,COVE HIGHLINE,38.912432461000037,-111.886930190999976,423104.919999999983702,4307432.398000000044703
918,2732.000000000000000,SEVIER RIVER,COYOTE EAST FORK CANAL,38.080425057000070,-111.992289086999961,412974.843999999982771,4215202.578999999910593
919,722.000000000000000,SEVIER RIVER,DALTON-THOMPSON CANAL,38.166219656000067,-112.269530122999981,388789.525000000023283,4225018.480000000447035
920,9662.000000000000000,SEVIER RIVER,DELTA CANAL B,39.378695930000049,-112.569367475999968,364830.748000000021420,4359976.224999999627471
921,753.000000000000000,SEVIER RIVER,DESERET IRRIGATION CO (HIGH DITCH),39.351355516000069,-112.631680383999992,359408.608000000007451,4357036.945000000298023
922,3284.000000000000000,SEVIER RIVER,DMAD RESERVIOR CONTENTS,39.393000466000046,-112.484105351999972,372200.841000000014901,4361439.639999999664724
923,745.000000000000000,SEVIER RIVER,DOVER CANAL,39.140065555000035,-111.871550282999976,424680.344999999972060,4332680.956000000238419
924,10455.000000000000000,SEVIER RIVER,EAST BENCH IRRIGATION CO,37.839384745000075,-112.403338835999989,376520.278999999980442,4188921.788000000175089
925,492.000000000000000,SEVIER RIVER,EAST HATCH DITCH,37.633550833000072,-112.436566052999979,373245.906000000017229,4166127.757000000216067
926,711.000000000000000,SEVIER RIVER,EAST PANGUITCH CANAL,37.823727193000025,-112.404400430999942,376400.739999999990687,4187185.873999999836087
927,737.000000000000000,SEVIER RIVER,ELSINORE CANAL,38.653953221000052,-112.177221695999947,397567.034999999974389,4279033.236999999731779
928,719.000000000000000,SEVIER RIVER,FOX CANAL (AKA LOSS CANAL),38.148480542000073,-112.291501530999938,386837.325000000011642,4223076.702999999746680
929,744.000000000000000,SEVIER RIVER,GUNNISON FAYETTE CANAL,39.074946501000056,-111.840620444999956,427286.503000000026077,4325429.118999999947846
930,4344.000000000000000,SEVIER RIVER,HATCH #2 (MAMMOTH CREEK),37.626019849000045,-112.485178903999952,368943.092000000004191,4165358.956999999936670
931,707.000000000000000,SEVIER RIVER,HILLSDALE DITCH,37.709129230000030,-112.389908355999978,377487.292000000015832,4174451.478000000119209
932,10508.000000000000000,SEVIER RIVER,JAMES ELDER DITCH,37.611568971000054,-112.539601038999990,364114.076000000000931,4163832.970999999903142
933,104.000000000000000,SEVIER RIVER,JOHN YARDLEY DITCH,37.547987188000036,-112.543058268999971,363693.020000000018626,4156783.294999999925494
934,733.000000000000000,SEVIER RIVER,JOSEPH CANAL,38.603381149000029,-112.222921017999965,393515.667000000015832,4273473.304999999701977
935,723.000000000000000,SEVIER RIVER,JUNCTION CANAL,38.197679814000026,-112.231530279999959,392164.843999999982771,4228464.445000000298023
936,724.000000000000000,SEVIER RIVER,JUNCTION MIDDLE DITCH,38.208528544000046,-112.210076957999945,394059.147999999986496,4229643.484000000171363
937,726.000000000000000,SEVIER RIVER,KINGSTON - ALLEN DITCH,38.206393088000027,-112.182573228999956,396464.146999999997206,4229375.427000000141561
938,727.000000000000000,SEVIER RIVER,KINGSTON MAIN CANAL (KINGSTON #2),38.205733169000041,-112.181918813999971,396520.510000000009313,4229301.469999999739230
939,9968.000000000000000,SEVIER RIVER,KINGSTON PIPELINE,38.204134494000073,-112.161789987999953,398280.680999999982305,4229101.781999999657273
940,2735.000000000000000,SEVIER RIVER,KOOSHAREM CANAL,38.564858060000063,-111.851681519999943,425802.201999999990221,4268833.366999999620020
941,10534.000000000000000,SEVIER RIVER,KOOSHAREM RESERVOIR ELEVATION,38.590987260000077,-111.847138375999975,426224.743000000016764,4271729.155000000260770
942,712.000000000000000,SEVIER RIVER,LEFEVRE-BARTON-TEBBS DITCH,37.877882161000059,-112.429691091999985,374266.836000000010245,4193228.560000000055879
943,710.000000000000000,SEVIER RIVER,LONG & EAST BENCH CANAL,37.818965020000064,-112.395883995999952,377142.407000000006519,4186646.242999999783933
944,10512.000000000000000,SEVIER RIVER,LONG EAST BENCH BARTON HENRIE* PLACEHOLDER UNTIL STATION ESTABLISHED,37.792119443000047,-112.390034717999981,377612.950000000011642,4183659.873000000137836
945,2736.000000000000000,SEVIER RIVER,LYON DITCH (BULLION CREEK),38.433267668000042,-112.258774644999960,390135.298999999999069,4254638.350999999791384
946,10549.000000000000000,SEVIER RIVER,MAMMOTH CREEK ABV WEST HATCH DITCH - USGS,37.623016897000070,-112.517129224999962,366118.118000000016764,4165070.875000000000000
947,715.000000000000000,SEVIER RIVER,MARSHALL DITCH,37.983843013000069,-112.386556767999991,378235.405000000027940,4204928.591000000014901
948,1993.000000000000000,SEVIER RIVER,MARSHALL SLOUGH,38.197670574000028,-112.234685265999985,391888.560999999986961,4228467.097000000067055
949,713.000000000000000,SEVIER RIVER,MCEWAN CANAL,37.877217252000037,-112.426299248999953,374564.018999999971129,4193150.217000000178814
950,2737.000000000000000,SEVIER RIVER,MERIDIAN DITCH,38.561011628000074,-111.849390947999950,425997.815999999991618,4268404.699000000022352
951,736.000000000000000,SEVIER RIVER,MONROE CANAL,38.646229305000077,-112.185266133999960,396855.963999999978114,4278185.132000000216067
952,731.000000000000000,SEVIER RIVER,MONROE SOUTH BEND CANAL,38.597343603000070,-112.230204500999946,392872.462999999988824,4272811.796000000089407
953,721.000000000000000,SEVIER RIVER,OLD KINGSTON CANAL,38.150961778000067,-112.289442949999966,387021.537000000011176,4223349.514999999664724
954,2739.000000000000000,SEVIER RIVER,OTTER CREEK AT DANIELS CANYON,38.610479976000079,-111.810903632999953,429399.531000000017229,4273863.700000000186265
955,2715.000000000000000,SEVIER RIVER,OTTER CREEK AT KOOSHAREM CANAL,38.576220593000073,-111.848407150999947,426099.112000000022817,4270091.578999999910593
956,2740.000000000000000,SEVIER RIVER,OTTER CREEK BELOW KOOSHAREM RESERVOIR,38.588425580000035,-111.847935076999988,426152.733999999996740,4271445.536000000312924
957,2753.000000000000000,SEVIER RIVER,OTTER CREEK RESERVOIR INLET FROM FEEDER CANAL,38.160289052000053,-112.004154016999962,412030.118000000016764,4224075.345999999903142
958,725.000000000000000,SEVIER RIVER,OTTER CREEK RESERVOIR OUTLET,38.166805054000065,-112.026675168999986,410065.065000000002328,4224819.964999999850988
959,10550.000000000000000,SEVIER RIVER,PANGUITCH LAKE ELEVATION,37.725726155000075,-112.628172185999972,356516.179999999993015,4176631.470999999903142
960,4478.000000000000000,SEVIER RIVER,PANGUITCH LAKE OUTLET,37.725726155000075,-112.628172185999972,356516.179999999993015,4176631.470999999903142
961,718.000000000000000,SEVIER RIVER,PARKER DITCH,38.138760217000026,-112.313929250999990,384856.806999999971595,4222025.724000000394881
962,3829.000000000000000,SEVIER RIVER,PIUTE CANAL - WILLOW CREEK,38.698834854000040,-112.135617736999961,401248.936999999976251,4283968.093999999575317
963,1931.000000000000000,SEVIER RIVER,PIUTE RESERVOIR,38.319157708000034,-112.193689676999952,395652.303000000014435,4241900.580000000074506
964,739.000000000000000,SEVIER RIVER,RICHFIELD CANAL,38.660361433000048,-112.168840845999966,398305.365999999979977,4279735.026999999769032
965,742.000000000000000,SEVIER RIVER,ROCKY FORD AND WILLOW BEND CANAL,38.870550919000038,-111.956189419999987,417051.389000000024680,4302845.378999999724329
966,1928.000000000000000,SEVIER RIVER,ROCKY FORD RESERVOIR NEAR SIGURD,38.868333131000043,-111.956013443999950,417064.077999999979511,4302599.106999999843538
967,1922.000000000000000,SEVIER RIVER,SALINA CREEK IRRIGATION COMPANY,38.931474446000038,-111.822808891999955,428683.331000000005588,4309493.419999999925494
968,1912.000000000000000,SEVIER RIVER,SAN PITCH RIVER NEAR GUNNISON,39.149653798000031,-111.851097325999945,426457.924999999988358,4333728.250000000000000
969,4477.000000000000000,SEVIER RIVER,SEVIER RIVER AT HATCH - USGS,37.666785434000076,-112.418747055999972,374874.031000000017229,4169791.347000000067055
970,848.000000000000000,SEVIER RIVER,SEVIER RIVER NEAR DELTA,39.374426773000039,-112.599167720999958,362255.518999999971129,4359547.446000000461936
971,1883.000000000000000,SEVIER RIVER,SEVIER RIVER NEAR KINGSTON - USGS,38.205984985000043,-112.207769418999987,394257.499000000010710,4229358.609000000171363
972,4485.000000000000000,SEVIER RIVER,SEVIER RIVER NEAR SIGURD,38.870236290000037,-111.956315979999943,417040.043999999994412,4302810.578999999910593
973,9661.000000000000000,SEVIER RIVER,SEVIER VALLEY CANAL,38.603623844000026,-112.222921254999960,393516.005000000004657,4273500.236999999731779
974,10510.000000000000000,SEVIER RIVER,SHOWWALTER DITCH,37.707967684000039,-112.392012852999983,377299.865999999979977,4174325.353999999817461
975,2744.000000000000000,SEVIER RIVER,SOUTH BENCH (BULLION CREEK),38.429565718000049,-112.272161727999958,388961.162000000011176,4254243.603000000119209
976,2743.000000000000000,SEVIER RIVER,TAYLOR DITCH (BULLION CREEK),38.427765828000076,-112.281234124999969,388166.477000000013504,4254054.844999999739230
977,1895.000000000000000,SEVIER RIVER,TROPIC & EAST FORK CANAL,37.650832148000063,-112.225588453999990,391887.310999999986961,4167781.021000000182539
978,741.000000000000000,SEVIER RIVER,VERMILLION CANAL,38.761360180000054,-112.047148846999960,409021.635999999998603,4290814.894000000320375
979,720.000000000000000,SEVIER RIVER,WEST CANAL - CIRCLEVILLE,38.151381520000029,-112.290625800999976,386918.541000000026543,4223397.531999999657273
980,472.000000000000000,SEVIER RIVER,WEST HATCH DITCH,37.624027377000061,-112.503936522999993,367284.206999999994878,4165164.250000000000000
981,743.000000000000000,SEVIER RIVER,WEST VIEW CANAL,38.991650628000059,-111.859516073999941,425564.652000000001863,4316200.703999999910593
982,716.000000000000000,SEVIER RIVER,WHITTAKER DITCH,38.031178786000055,-112.357004185999983,380907.407999999995809,4210142.708999999798834
983,10507.000000000000000,SEVIER RIVER,WILSON DITCH,37.685470222000049,-112.399078362999944,376639.755000000004657,4171838.433999999891967
984,10509.000000000000000,SEVIER RIVER,WORKMAN DITCH #2,37.616953170000045,-112.526428674999977,365286.471000000019558,4164411.384000000078231
985,2171.000000000000000,SEVIER RIVER,ZABRISKIE DITCH,38.205031996000059,-112.179196592999972,396757.865999999979977,4229220.628999999724329
986,9569.000000000000000,SNAKE VALLEY,BIG SPRINGS CREEK ABV. DEARDEN RANCH,38.772183253000037,-114.046923993999940,235291.372000000003027,4295905.341000000014901
987,9572.000000000000000,SNAKE VALLEY,CLAY SPRING,38.865517069000077,-113.993613863999940,240263.385000000009313,4306112.365000000223517
988,9570.000000000000000,SNAKE VALLEY,EAST MIDDLE DITCH,38.777216910000050,-114.042868532999989,235662.374000000010710,4296452.342000000178814
989,9595.000000000000000,SNAKE VALLEY,FOOTE RESERVOIR SPRING,39.415565679000053,-113.870202030999963,252905.320999999996275,4366824.837000000290573
990,9575.000000000000000,SNAKE VALLEY,HIGHLINE DITCH,38.776743610000040,-114.044781896999950,235494.372999999992317,4296405.342000000178814
991,9573.000000000000000,SNAKE VALLEY,KELL SPRING,39.303841499000043,-114.008482155999957,240585.320999999996275,4354810.723000000230968
992,10318.000000000000000,SNAKE VALLEY,LELAND HARRIS WELL,39.558604456000069,-113.895681840999941,251222.140000000013970,4382773.400000000372529
993,9600.000000000000000,SNAKE VALLEY,MILLER SPRING,39.579682123000055,-113.865475150999941,253892.328000000008615,4385030.019000000320375
994,9574.000000000000000,SNAKE VALLEY,PIVOT PUMP FROM FOOTE RESERVOIR,39.429888359000074,-113.888063345999967,251418.323000000003958,4368463.860999999567866
995,9599.000000000000000,SNAKE VALLEY,TWIN SPRINGS (NORTH),39.403695506000076,-113.863862639999979,253409.320000000006985,4365489.819000000134110
996,9589.000000000000000,SNAKE VALLEY,TWIN SPRINGS (SOUTH),39.403000398000074,-113.862823974999969,253496.318999999988591,4365409.817999999970198
997,9571.000000000000000,SNAKE VALLEY,WEST MIDDLE DITCH,38.777957830000048,-114.042784955999991,235672.374000000010710,4296534.343000000342727
998,2653.000000000000000,SPANISH FORK RIVER,EAST BENCH CANAL-DECREED RIVER,40.072475881000059,-111.579152984999951,450616.818000000028405,4435961.390999999828637
999,1394.000000000000000,SPANISH FORK RIVER,EAST BENCH CANAL-DELIVERY,40.072475881000059,-111.579152984999951,450616.818000000028405,4435961.390999999828637
1000,1391.000000000000000,SPANISH FORK RIVER,HIGHLINE CANAL- STORAGE DELIVERY,40.079532103000076,-111.603672729999971,448531.327999999979511,4436758.474000000394881
1001,2654.000000000000000,SPANISH FORK RIVER,HIGHLINE CANAL-DECREED RIVER,40.079532103000076,-111.603672729999971,448531.327999999979511,4436758.474000000394881
1002,2655.000000000000000,SPANISH FORK RIVER,LAKE SHORE CANAL-DECREED RIVER,40.112160496000058,-111.699071374999960,440425.954000000027008,4440439.552000000141561
1003,1393.000000000000000,SPANISH FORK RIVER,LAKE SHORE CANAL-DELIVERY,40.112160496000058,-111.699071374999960,440425.954000000027008,4440439.552000000141561
1004,10427.000000000000000,SPANISH FORK RIVER,LAKESIDE OR LAST CHANCE DIVERSION,40.154690953000056,-111.729471105999949,437874.000000000000000,4445181.000000000000000
1005,2663.000000000000000,SPANISH FORK RIVER,MILL RACE DECREED RIVER - TOTAL,40.080445738000037,-111.606403638999950,448299.178000000014435,4436861.463999999687076
1006,1524.000000000000000,SPANISH FORK RIVER,MILL RACE DELIVERY - SOUTHEAST IRR. CO.,40.090548352000042,-111.641662712999960,445301.065000000002328,4438003.866000000387430
1007,1523.000000000000000,SPANISH FORK RIVER,MILL RACE DELIVERY - SPANISH FORK CITY,40.104165422000051,-111.655838112999959,444103.787000000011176,4439524.082000000402331
1008,2662.000000000000000,SPANISH FORK RIVER,MILL RACE DELIVERY - TOTAL,40.080445738000037,-111.606403638999950,448299.178000000014435,4436861.463999999687076
1009,1525.000000000000000,SPANISH FORK RIVER,MILL RACE DELIVERY - WEST FIELD IRR. CO,40.104165422000051,-111.655838112999959,444103.787000000011176,4439524.082000000402331
1010,2656.000000000000000,SPANISH FORK RIVER,SALEM CANAL-DECREED RIVER,40.080625793000024,-111.606266166999944,448311.034999999974389,4436881.368999999947846
1011,1395.000000000000000,SPANISH FORK RIVER,SALEM CANAL-DELIVERY,40.080625793000024,-111.606266166999944,448311.034999999974389,4436881.368999999947846
1012,2657.000000000000000,SPANISH FORK RIVER,SOUTH FIELD CANAL-DECREED RIVER,40.080625793000024,-111.606266166999944,448311.034999999974389,4436881.368999999947846
1013,1397.000000000000000,SPANISH FORK RIVER,SOUTH FIELD CANAL-DELIVERY,40.080625793000024,-111.606266166999944,448311.034999999974389,4436881.368999999947846
1014,8143.000000000000000,SPANISH FORK RIVER,"SPANISH FORK CITY - TURNOUT C, RIVER (MONTHLY RECORDS)",40.078735572000028,-111.597879486999943,449024.673999999999069,4436666.730000000447035
1015,8142.000000000000000,SPANISH FORK RIVER,"SPANISH FORK CITY - TURNOUT C, STRAWBRY (MONTHLY RECORDS)",40.078735572000028,-111.597879486999943,449024.673999999999069,4436666.730000000447035
1016,1392.000000000000000,SPANISH FORK RIVER,SPRINGVILLE & MAPLETON PIPELINE-DELIVERY,40.069778074000055,-111.575621635999994,450916.000000000000000,4435660.001000000163913
1017,1460.000000000000000,SPANISH FORK RIVER,SUNNY SLOPE DITCH (CLINTON DISTRICT),39.936114708000048,-111.593010796999977,449334.457999999984168,4420834.264000000432134
1018,5179.000000000000000,SUMMIT CREEK,BALLPARK WELL,41.837312096000062,-111.843996175999962,429925.181999999971595,4632057.014999999664724
1019,10056.000000000000000,SUMMIT CREEK,BENSON CULINARY (ANNUAL AC-FT),41.823464213000079,-111.863223375999951,428313.311999999976251,4630535.391999999992549
1020,3156.000000000000000,SUMMIT CREEK,BIG DITCH (FIRE STATION),41.837387223000064,-111.836192636999954,430573.184999999997672,4632059.019000000320375
1021,10116.000000000000000,SUMMIT CREEK,BIRCH CREEK UPPER PIPELINE,41.848950682000066,-111.787944036999988,434591.000000000000000,4633305.000000000000000
1022,3160.000000000000000,SUMMIT CREEK,BLACK PIPE,41.840343128000029,-111.813710844999946,432442.936999999976251,4632369.275999999605119
1023,4048.000000000000000,SUMMIT CREEK,BOOSTER PUMP,41.836767449000035,-111.837196251999956,430489.184999999997672,4631991.019000000320375
1024,3153.000000000000000,SUMMIT CREEK,BRICKYARD DITCH,41.845173998000064,-111.835176451999985,430665.965000000025611,4632922.741000000387430
1025,5177.000000000000000,SUMMIT CREEK,CHAMBER WELL,41.827385601000060,-111.839217458999940,430311.188000000023749,4630951.019000000320375
1026,3157.000000000000000,SUMMIT CREEK,CLAY POOL DITCH (HARMON PARK),41.837994654000056,-111.833898004999980,430764.360999999975320,4632124.608000000007451
1027,9636.000000000000000,SUMMIT CREEK,EAST ARMORY,41.838539623000031,-111.830053048999957,431084.185999999986961,4632182.021999999880791
1028,4054.000000000000000,SUMMIT CREEK,HYDE PARK CITY,41.819807524000055,-111.793911053999977,434065.748000000021420,4630073.889999999664724
1029,4055.000000000000000,SUMMIT CREEK,LION`S LODGE WELL (BUDGE WELL),41.839138515000059,-111.822502195999959,431711.751999999978580,4632242.484000000171363
1030,3161.000000000000000,SUMMIT CREEK,LIONS LODGE,41.839428151000050,-111.821416806999991,431802.175999999977648,4632273.779000000096858
1031,3162.000000000000000,SUMMIT CREEK,MILLRACE DITCH,41.843948566000051,-111.813479295999969,432465.952999999979511,4632769.394999999552965
1032,3166.000000000000000,SUMMIT CREEK,PILKINGTON DIVERSION,41.844492568000078,-111.797043771999938,433831.000000000000000,4632817.000000000000000
1033,4503.000000000000000,SUMMIT CREEK,SMITHFIELD PRESSURIZED AT THREE CREEKS,41.843949669000040,-111.813476117999983,432466.217999999993481,4632769.514999999664724
1034,3158.000000000000000,SUMMIT CREEK,SOUTH SMITHFIELD PIPELINE,41.820286273000079,-111.817254872999968,432127.507999999972526,4630145.220999999903142
1035,3163.000000000000000,SUMMIT CREEK,STILLWATER FARMS DIVERSION,41.863987086000066,-111.783937419999972,434938.847999999998137,4634971.406000000424683
1036,3258.000000000000000,SUMMIT CREEK,THREE CREEKS (SUMMIT & BIRCH CREEKS FLOW),41.843960939000056,-111.813389269999959,432473.440000000002328,4632770.697999999858439
1037,5181.000000000000000,SUMMIT CREEK,WEEKS WELL,41.836713413000041,-111.837195547999954,430489.184999999997672,4631985.019000000320375
1038,3164.000000000000000,SUMMIT CREEK (INACTIVES),ARMORY,41.838458280000054,-111.831226569999956,430986.663999999989755,4632173.933000000193715
1039,4359.000000000000000,SUMMIT CREEK (INACTIVES),BENSON SPECIAL SERVICE DISTRICT,41.823464213000079,-111.863223375999951,428313.311999999976251,4630535.391999999992549
1040,3279.000000000000000,SUMMIT CREEK (INACTIVES),G.S. GAUGING STATION,41.869387892000077,-111.758531970999968,437052.661000000021886,4635552.100999999791384
1041,4354.000000000000000,SUMMIT CREEK (INACTIVES),THIRD SOUTH MEASURING DEVICE,41.829842758000041,-111.807676870999956,432932.946999999985565,4631198.724000000394881
1042,2861.000000000000000,UPPER BEAR,B Q WESTSIDE CANAL,41.719767227000034,-111.086019012999941,492845.912000000011176,4618665.946999999694526
1043,2851.000000000000000,UPPER BEAR,BEAR RIVER CANAL,41.522398975000044,-111.031209755999953,497397.017999999981839,4596750.724999999627471
1044,2853.000000000000000,UPPER BEAR,BOOTH CANAL,41.521698368000045,-111.103710180999940,491347.923999999999069,4596677.665000000037253
1045,10206.000000000000000,UPPER BEAR,BURDETTE WESTON NORTH PUMP,41.759762739000053,-111.078455412999972,493479.099999999976717,4623105.799999999813735
1046,10207.000000000000000,UPPER BEAR,BURDETTE WESTON SOUTH PUMP,41.759663661000047,-111.078455292999990,493479.099999999976717,4623094.799999999813735
1047,2856.000000000000000,UPPER BEAR,CRAWFORD-THOMPSON CANAL,41.526095998000073,-111.128373213999964,489290.891000000003260,4597168.650999999605119
1048,4016.000000000000000,UPPER BEAR,DAN PEART PUMP,41.782866531000025,-111.065752904999954,494537.000000000000000,4625670.000000000000000
1049,2857.000000000000000,UPPER BEAR,DYKENS CANAL,41.573619175000033,-111.143749214999957,488016.862000000022817,4602446.701000000350177
1050,2859.000000000000000,UPPER BEAR,ENBERG CANAL,41.715435703000026,-111.084762996999984,492949.913999999989755,4618184.942999999970198
1051,2850.000000000000000,UPPER BEAR,FRANCIS LEE CANAL,41.521480361000044,-111.030645991999961,497444.018999999971129,4596648.724000000394881
1052,8955.000000000000000,UPPER BEAR,G. R. PEART PUMP,41.585644747000060,-111.144548048999980,487952.500000000000000,4603781.900000000372529
